NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,Based
15209,"SALMON,ATLANTIC,WILD,CKD,DRY HEAT",59.62,182,25.44,8.13,3.26,0,0,,15,1.03,37,256,628,56,0.82,0.321,0.021,46.8,0,0.275,0.487,10.077,1.92,0.944,29,0,29,29,,3.05,44,13,13,,,,,,,,,,1.257,2.697,3.256,71,85,3 oz,154,.5 fillet,0,0
15210,"SALMON,CHINOOK,CKD,DRY HEAT",65.6,231,25.72,13.38,1.76,0,0,,28,0.91,122,371,505,60,0.56,0.053,0.019,46.8,4.1,0.044,0.154,10.045,0.865,0.462,35,0,35,35,,2.87,496,149,149,,,,,,,,,,3.214,5.742,2.662,85,85,3 oz,154,.5 fillet,0,0
15211,"SALMON,CHUM,CKD,DRY HEAT",68.44,154,25.82,4.83,1.51,0,0,,14,0.71,28,363,550,64,0.6,0.071,0.019,46.8,0,0.092,0.219,8.526,0.865,0.462,5,0,5,5,,3.46,114,34,34,,,,,,,,,,1.077,1.976,1.152,95,85,3 oz,154,.5 fillet,0,0
15212,"SALMON,PINK,CKD,DRY HEAT",70.65,153,24.58,5.28,1.82,0,0,0,8,0.45,32,313,439,90,0.46,0.075,0.013,37.6,0,0.091,0.126,9.588,1.235,0.696,5,0,5,5,113.4,4.73,126,42,42,0,0,0,0,0,0.48,13,522,0.5,0.971,1.617,0.973,55,85,3 oz,124,.5 fillet,0,0
15213,"SCUP,COOKED,DRY HEAT",68.42,135,24.21,3.5,1.55,0,0,,51,0.68,29,237,368,54,0.62,0.065,0.045,46.8,0,0.127,0.122,4.994,0.865,0.346,17,0,17,17,,1.62,104,31,31,,,,,,,,,,,,,67,50,1 fillet,85,3 oz,0,0
15214,"SEATROUT,MXD SP,CKD,DRY HEAT",71.91,133,21.46,4.63,1.62,0,0,,22,0.35,40,321,437,74,0.58,0.038,0.019,46.8,0,0.069,0.207,2.923,0.865,0.462,6,0,6,6,,3.46,115,35,35,,,,,,,,,,1.293,1.133,0.929,106,85,3 oz,186,1 fillet,0,0
15215,"SHAD,AMERICAN,CKD,DRY HEAT",59.22,252,21.71,17.65,1.69,0,0,,60,1.24,38,349,492,65,0.47,0.082,0.054,46.8,0,0.183,0.308,10.769,0.865,0.462,17,0,17,17,,0.14,120,36,36,,,,,,,,,,,,,96,144,1 fillet,85,3 oz,0,0
15216,"SPOT,COOKED,DRY HEAT",69.17,158,23.73,6.28,1.36,0,0,,18,0.41,54,238,636,37,0.65,0.059,0.045,46.8,0,0.185,0.268,8.526,0.865,0.462,6,0,6,6,,3.46,115,35,35,,,,,,,,,,1.859,1.706,1.398,77,50,1 fillet,85,3 oz,0,0
15217,"SUCKER,WHITE,CKD,DRY HEAT",73.99,119,21.49,2.97,1.87,0,0,,90,1.67,38,269,487,51,0.96,0.25,0.769,16.2,0,0.012,0.085,1.462,0.865,0.231,17,0,17,17,,2.31,196,59,59,,,,,,,,,,0.579,0.905,1.035,53,124,1 fillet,85,3 oz,0,0
15218,"SUNFISH,PUMPKIN SD,CKD,DRY HEAT",73.72,114,24.87,0.9,1.41,0,0,,103,1.54,38,231,449,103,1.99,0.385,0.897,16.2,1,0.092,0.085,1.462,0.865,0.138,17,0,17,17,,2.31,58,17,17,,,,,,,,,,0.178,0.15,0.315,86,37,1 fillet,85,3 oz,0,0
15219,"TROUT,MXD SP,CKD,DRY HEAT",63.36,190,26.63,8.47,1.5,0,0,,55,1.92,28,314,463,67,0.85,0.241,1.091,16.2,0.5,0.426,0.423,5.769,2.238,0.231,15,0,15,15,,7.49,63,19,19,,,,,,,,,,1.474,4.172,1.922,74,62,1 fillet,85,3 oz,0,0
15220,"TUNA,SKIPJACK,FRSH,CKD,DRY HEAT",62.28,132,28.21,1.29,1.67,0,0,,37,1.6,44,285,522,47,1.05,0.11,0.019,46.8,1,0.038,0.122,18.756,0.485,0.981,10,0,10,10,,2.19,60,18,18,,,,,,,,,,0.42,0.243,0.403,60,85,3 oz,154,.5 fillet,0,0
15221,"TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT",68.98,130,29.15,0.59,1.96,0,0,0,4,0.92,42,333,527,54,0.45,0.043,0.013,108.2,0,0.134,0.137,22.07,0.334,1.038,2,0,2,2,77.6,2.35,65,22,22,0,0,0,0,0,0.29,2,82,0.1,0.205,0.138,0.175,47,85,3 oz,,,0,0
15222,"TURBOT,EUROPEAN,CKD,DRY HEAT",70.45,122,20.58,3.78,2.69,0,0,,23,0.46,65,165,305,192,0.28,0.047,0.022,46.8,1.7,0.076,0.097,2.679,0.658,0.242,9,0,9,9,,2.54,40,12,12,,,,,,,,,,,,,62,85,3 oz,159,.5 fillet,0,0
15223,"WHITEFISH,MXD SP,CKD,DRY HEAT",65.09,172,24.47,7.51,1.44,0,0,,33,0.47,42,346,406,65,1.27,0.092,0.086,16.2,0,0.171,0.154,3.846,0.865,0.346,17,0,17,17,,0.96,131,39,39,,,,,,,,,,1.162,2.559,2.755,77,85,3 oz,154,1 fillet,0,0
15224,"WOLFFISH,ATLANTIC,CKD,DRY HEAT",74.23,123,22.44,3.06,1.49,0,0,,8,0.12,38,256,385,109,1,0.037,0.019,46.8,0,0.208,0.097,2.598,0.658,0.462,6,0,6,6,,2.35,433,130,130,,,,,,,,,,0.468,1.072,1.083,59,119,.5 fillet,85,3 oz,0,0
15225,"YELLOWTAIL,MXD SP,CKD,DRY HEAT",67.33,187,29.67,6.72,1.4,0,0,,29,0.63,38,201,538,50,0.67,0.058,0.019,46.8,2.9,0.175,0.051,8.718,0.681,0.185,4,0,4,4,,1.25,104,31,31,,,,,,,,,,,,,71,146,.5 fillet,85,3 oz,0,0
15226,"CRAB,DUNGENESS,CKD,MOIST HEAT",73.31,110,22.32,1.24,2.18,0.95,0,,59,0.43,58,175,408,378,5.47,0.734,0.097,47.6,3.6,0.057,0.203,3.623,0.404,0.173,42,0,42,42,,10.38,104,31,31,,,,,,,,,,0.168,0.214,0.407,76,85,3 oz,127,1 crab,0,0
15227,"CRAB,QUEEN,CKD,MOIST HEAT",75.1,115,23.72,1.51,2.56,0,0,,33,2.88,63,128,200,691,3.59,0.621,0.037,44.4,7.2,0.097,0.244,2.885,0.404,0.173,42,0,42,42,,10.38,173,52,52,,,,,,,,,,0.183,0.328,0.54,71,85,3 oz,,,0,0
15228,"SPINY LOBSTER,MXD SP,CKD,MOIST HEAT",66.76,143,26.41,1.94,1.78,3.12,0,,63,1.41,51,229,208,227,7.27,0.415,0.018,59.2,2.1,0.009,0.056,4.898,0.404,0.173,1,0,1,1,,4.04,20,6,6,,,,,,,,,,0.303,0.353,0.756,90,85,3 oz,163,1 lobster,0,0
15229,"CUTTLEFISH,MXD SP,CKD,MOIST HEAT",61.12,158,32.48,1.4,3.36,1.64,0,,180,10.84,60,580,637,744,3.46,0.998,0.209,89.6,8.5,0.017,1.729,2.189,0.9,0.27,24,0,24,24,,5.4,675,203,203,,,,,,,,,,0.236,0.162,0.268,224,85,3 oz,,,0,0
15230,"OCTOPUS,COMMON,CKD,MOIST HEAT",60.5,164,29.82,2.08,3.2,4.4,0,0,106,9.54,60,279,630,460,3.36,0.739,0.047,89.6,8,0.057,0.076,3.78,0.9,0.648,24,0,24,24,81,36,300,90,90,0,0,0,0,0,1.2,0,0,0.1,0.453,0.324,0.477,96,85,3 oz,,,0,0
15231,"OYSTER,PACIFIC,CKD,MOIST HEAT",64.12,163,18.9,4.6,2.46,9.9,0,0,16,9.2,44,243,302,212,33.24,2.679,1.222,154,12.8,0.127,0.443,3.618,0.9,0.09,15,0,15,15,,28.8,487,146,146,0,0,0,0,0,0.85,,,0.1,1.02,0.776,1.788,100,25,1 medium,85,3 oz,0,0
15232,"ROUGHY,ORANGE,CKD,DRY HEAT",66.97,105,22.64,0.9,0.99,0,0,0,11,1.13,18,102,181,69,0.32,0.075,0.037,88.3,0,0.045,0.063,1.82,0.056,0.067,5,0,5,5,,0.47,80,24,24,0,0,0,0,0,1.87,,,1.1,0.034,0.439,0.184,80,85,3 oz,,,0,0
15233,"CATFISH,CHANNEL,WILD,CKD,DRY HEAT",77.67,105,18.47,2.85,1.15,0,0,,11,0.35,28,304,419,50,0.61,0.039,0.027,14.3,0.8,0.227,0.067,2.385,0.91,0.106,10,0,10,10,,2.9,50,15,15,,,,,,,,,,0.744,1.099,0.636,72,143,1 fillet,85,3 oz,0,0
15234,"CATFISH,CHANNEL,FARMED,RAW",79.06,119,15.23,5.94,1.05,0,0,0,8,0.23,19,204,302,98,0.48,0.032,0.015,8.2,0,0.02,0.083,2.105,0.67,0.154,10,0,10,10,65,2.88,1,0,0,0,0,0,0,0,0.81,0.2,9,2.1,1.31,2.573,1.119,55,85,3 oz,159,1 fillet,0,0
15235,"CATFISH,CHANNEL,FARMED,CKD,DRY HEAT",74.65,144,18.44,7.19,1.28,0,0,0,9,0.28,23,247,366,119,0.58,0.039,0.018,9.9,0,0.024,0.1,2.548,0.811,0.177,12,0,12,12,78.7,2.78,2,1,1,0,0,0,0,0,0.97,0.3,10,2.5,1.586,3.115,1.354,66,143,1 fillet,85,3 oz,0,0
15236,"SALMON,ATLANTIC,FARMED,RAW",64.89,208,20.42,13.42,1.13,0,0,,9,0.34,27,240,363,59,0.36,0.045,0.011,24,3.9,0.207,0.155,8.672,1.547,0.636,26,0,26,26,78.5,3.23,50,,,,,,,,3.55,,,0.5,3.05,3.77,3.886,55,85,3 oz,198,.5 fillet,0,0
15237,"SALMON,ATLANTIC,FARMED,CKD,DRY HEAT",64.75,206,22.1,12.35,1.15,0,0,,15,0.34,30,252,384,61,0.43,0.049,0.016,41.4,3.7,0.34,0.135,8.045,1.475,0.647,34,0,34,34,,2.8,50,,,,,,,,,,,,2.504,4.432,4.426,63,85,3 oz,178,.5 fillet,0,0
15238,"SALMON,COHO,FARMED,RAW",70.47,160,21.27,7.67,1.3,0,0,,12,0.34,31,292,450,47,0.43,0.048,0.012,12.6,1.1,0.09,0.11,6.813,1.14,0.66,13,0,13,13,,2.67,188,56,56,,,,,,,,,,1.816,3.33,1.861,51,85,3 oz,159,1 fillet,0,0
15239,"SALMON,COHO,FARMED,CKD,DRY HEAT",67,178,24.3,8.23,1.4,0,0,,12,0.39,34,332,460,52,0.47,0.089,0.021,14.1,1.5,0.1,0.113,7.393,1.273,0.568,14,0,14,14,,3.17,197,59,59,,,,,,,,,,1.944,3.618,1.963,63,143,1 fillet,85,3 oz,0,0
15240,"TROUT,RAINBOW,FARMED,RAW",73.8,141,19.94,6.18,1.21,0,0,0,25,0.31,25,226,377,51,0.45,0.046,0.011,23.6,2.9,0.12,0.09,5.567,1.667,0.34,11,0,11,11,65,4.3,280,84,84,0,0,0,0,0,2.34,15.9,635,0.1,1.383,1.979,1.507,59,79,1 fillet,85,3 oz,0,0
15241,"TROUT,RAINBOW,FARMED,CKD,DRY HEAT",68.72,168,23.8,7.38,1.44,0,0,0,30,0.36,30,270,450,61,0.54,0.055,0.013,28.1,2.9,0.143,0.107,6.646,1.99,0.386,12,0,12,12,77.6,4.11,301,100,100,0,0,0,0,0,2.79,19,759,0.1,1.651,2.363,1.799,70,71,1 fillet,85,3 oz,0,0
15242,"CRAYFISH,MXD SP,FARMED,RAW",84.05,72,14.85,0.97,1,0,0,,25,0.55,30,218,261,62,1.01,0.237,0.146,28.4,0.5,0.045,0.032,1.867,0.57,0.076,30,0,30,30,,2.1,50,15,15,,,,,,,,,,0.163,0.178,0.313,107,85,3 oz,27,8 crayfish,0,0
15243,"CRAYFISH,MXD SP,FARMED,CKD,MOIST HEAT",80.8,87,17.52,1.3,1.07,0,0,,51,1.11,33,241,238,97,1.48,0.58,0.217,34.2,0.5,0.047,0.08,1.667,0.512,0.134,11,0,11,11,,3.1,50,15,15,,,,,,,,,,0.216,0.251,0.413,137,85,3 oz,,,0,0
15244,"OYSTER,EASTERN,WILD,CKD,DRY HEAT",82.98,79,8.87,2.65,1.27,4.23,0,0.96,92,7.16,28,150,242,132,61.04,4.439,0.459,30.7,0,0.025,0.112,1.365,0.347,0.045,10,0,10,10,101,12.91,58,20,20,0,0,0,0,0,1.32,0,1,1.5,0.736,0.393,0.82,62,85,3 oz,59,6 medium,0,0
15245,"OYSTER,EASTERN,FARMED,RAW",86.2,59,5.22,1.55,1.5,5.53,0,,44,5.78,33,93,124,178,37.92,0.738,0.394,63.7,4.7,0.105,0.065,1.267,0.157,0.06,18,0,18,18,,16.2,25,8,8,,,,,,,,,,0.443,0.152,0.591,25,85,3 oz,84,6 medium,0,0
15246,"OYSTER,EASTERN,FARMED,CKD,DRY HEAT",81.95,79,7,2.12,1.65,7.28,0,,56,7.77,33,115,152,163,45.15,1.434,0.425,77.5,6,0.13,0.055,1.792,0.195,0.076,24,0,24,24,,24.3,63,19,19,,,,,,,,,,0.683,0.23,0.713,38,85,3 oz,59,6 medium,0,0
15247,"SALMON,COHO,WILD,CKD,DRY HEAT",71.5,139,23.45,4.3,1.3,0,0,0,45,0.61,33,322,434,58,0.56,0.071,0.019,38,1.4,0.075,0.14,7.95,0.81,0.568,13,0,13,13,72,5,169,51,51,0,0,0,0,0,0.92,11.3,451,0.1,1.054,1.581,1.273,55,85,3 oz,178,.5 fillet,0,0
15250,"CONCH,BAKED OR BROILED",69.4,130,26.3,1.2,1.4,1.7,0,0,98,1.41,238,217,163,153,1.71,0.435,,40.3,0,0.06,0.08,1.04,,0.06,179,0,179,179,81,5.25,23,7,7,0,0,0,0,0,6.33,0,0,0.2,0.37,0.334,0.274,65,127,"1 cup, sliced",17,"1 oz, cooked yield",0,0
15251,"USDA COMMODITY,SALMON NUGGETS,BREADED,FRZ,HTD",60.38,212,12.69,11.72,1.25,13.96,0,,8,1.24,20,176,165,173,0.52,0.077,0.118,,0,0.207,0.156,4.527,0.523,0.222,9,3,6,11,,2.07,,,,,,,,,,,,,1.57,4.625,3.028,26,28,1 oz,,,0,0
15252,"USDA COMMODITY,SALMON NUGGETS,CKD AS PURCHASED,UNHTD",64.57,189,11.97,10.43,1.19,11.85,0,,9,1.46,20,173,161,167,0.46,0.069,0.106,,0,0.195,0.14,5.948,0.52,0.22,9,3,6,11,,2.18,,,,,,,,,,,,,1.497,4.33,2.863,27,28,1 oz,,,0,0
15253,"SALMON,SOCKEYE,CND,TOTAL CAN CONTENTS",71.07,153,20.63,7.17,2.45,0,0,0,198,0.57,30,321,329,433,0.67,0.061,0.024,30.1,0,0.02,0.2,6,,0.33,,0,3,3,74.8,0.4,129,39,39,0,0,0,0,0,1.88,19,761,0.1,1.46,2.471,1.744,67,85,3 oz,417,"1 can, total can contents",0,0
15260,"FISH,SALMON,PINK,CND,DRND SOL",70.71,138,23.1,5.02,2.5,0,0,0,283,0.77,32,379,333,381,0.96,0.082,0.031,39.5,0,0.027,0.202,7.409,0.563,0.105,4,0,4,4,87.8,4.95,65,20,20,0,0,0,0,0,1.28,14.5,580,0.1,0.895,1.211,1.507,83,85,3 oz,315,"1 can, drained solids (total)",0,0
15261,"FISH,TILAPIA,RAW",78.08,96,20.08,1.7,0.93,0,0,0,10,0.56,27,170,302,52,0.33,0.075,0.037,41.8,0,0.041,0.063,3.903,0.487,0.162,24,0,24,24,42.5,1.58,0,0,0,0,0,0,0,0,0.4,3.1,124,1.4,0.585,0.498,0.363,50,116,1 fillet,,,0,0
15262,"FISH,TILAPIA,CKD,DRY HEAT",71.59,128,26.15,2.65,1.14,0,0,0,14,0.69,34,204,380,56,0.41,0.075,0.037,54.4,0,0.093,0.073,4.745,0.664,0.123,6,0,6,6,51.3,1.86,0,0,0,0,0,0,0,0,0.79,3.7,150,0.9,0.94,0.955,0.6,57,87,1 fillet,,,0,0
15264,"SALMON,SOCKEYE,CND,DRND SOL,WO/ SKN & BONES",67.78,158,26.33,5.87,1.89,0,0,0,37,0.48,24,236,312,386,0.58,0.07,0.011,34.6,0,0.033,0.214,7.689,,0.12,4,0,4,4,83.3,5.54,187,56,56,0,0,0,0,0,2.09,21.5,859,0.1,1.211,1.925,1.551,66,85,3 oz,247,"1 can, drained solids, bone and skin removed",0,0
15265,"FISH,SALMON,PINK,CND,DRND SOL,WO/ SKN & BONES",70.63,136,24.62,4.21,1.9,0,0,0,60,0.57,24,253,326,378,0.65,0.077,0.011,39.6,0,0.027,0.203,7.43,,0.105,4,0,4,4,88,4.96,66,20,20,0,0,0,0,0,1.28,14.1,563,0.1,0.749,0.971,1.298,83,85,3 oz,242,"1 can, drained solids, bone and skin removed",0,0
15266,"FISH,POLLOCK,ALASKA,UNTREATED,RAW",81.99,70,17.17,0.19,1.34,0,,,12,0.27,34,190,331,159,0.4,0.041,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.043,0.072,61,85,3 oz,,,0,0
15267,"FISH,POLLOCK,ALASKA,UNTREATED,CKD",79.34,80,19.42,0.26,1.42,0,,,13,0.29,37,206,364,166,0.44,0.043,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.059,0.097,74,85,3 oz,,,0,0
15268,"FISH,COD,PACIFIC,UNTREATED,RAW",81.86,72,17.54,0.2,1.19,0,,,23,0.17,28,180,329,109,0.35,0.022,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.051,0.081,46,85,3 oz,,,0,0
15269,"FISH,COD,PACIFIC,UNTREATED,CKD",78.37,84,20.42,0.25,1.33,0,,,17,0.16,35,205,372,134,0.43,0.019,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,0.055,0.108,61,85,3 oz,,,0,0
15270,"CRUSTACEANS,SHRIMP,UNTREATED,RAW",78.45,85,20.1,0.51,1.23,0,,,64,0.52,35,214,264,119,1.34,0.391,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,0.086,0.152,161,85,3 oz,,,13,0
15271,"CRUSTACEANS,SHRIMP,UNTREATED,CKD",74.33,99,23.98,0.28,1.22,0.2,,,70,0.51,39,237,259,111,1.64,0.379,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.048,0.079,189,85,3 oz,,,17,0
15272,"FISH,SALMON,SOCKEYE,UNTREATED,RAW",71.86,131,22.56,4.53,1.33,0,,,9,0.42,30,256,360,70,0.49,0.06,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,1.088,1.652,1.358,50,85,3 oz,,,0,0
15273,"FISH,SALMON,SOCKEYE,UNTREATED,CKD",69.51,143,25.23,4.65,1.38,0,,,8,0.46,33,282,410,70,0.48,0.061,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,1.128,1.671,1.411,54,85,3 oz,,,0,0
15274,"FISH,TROUT,BROOK,RAW,NEW YORK STATE",75.67,110,21.23,2.73,1.32,0,,,25,0.38,28,246,417,45,0.55,0.045,0.018,,,0.137,0.101,5.293,,0.273,,,,,,2.77,,,,,,,,,,,,,0.595,0.815,0.772,60,149,1 filet,332,1 fish,53,0
16001,"BEANS,ADZUKI,MATURE SEEDS,RAW",13.44,329,19.87,0.53,3.26,62.9,12.7,,66,4.98,127,381,1254,5,5.04,1.094,1.73,3.1,0,0.455,0.22,2.63,1.471,0.351,622,0,622,622,,0,17,1,0,,,,,,,0,0,,0.191,0.05,0.113,0,197,1 cup,,,0,1
16002,"BEANS,ADZUKI,MATURE SEEDS,CKD,BLD,WO/SALT",66.29,128,7.52,0.1,1.33,24.77,7.3,,28,2,52,168,532,8,1.77,0.298,0.573,1.2,0,0.115,0.064,0.717,0.43,0.096,121,0,121,121,,0,6,0,0,,,,,,,0,0,,0.036,0.009,0.021,0,230,1 cup,,,0,1
16003,"BEANS,ADZUKI,MATURE SEEDS,CND,SWTND",40.58,237,3.8,0.03,0.58,55.01,,,22,1.13,31,74,119,218,1.56,0.265,0.504,3.2,0,0.101,0.056,0.631,0.378,0.084,107,0,107,107,,0,5,0,0,,,,,,,0,0,,0.011,0.003,0.006,0,296,1 cup,,,0,1
16004,"BEANS,ADZUKI,YOKAN,MATURE SEEDS",35.45,260,3.29,0.12,0.42,60.72,,,27,1.16,18,40,45,83,0.07,0.029,0.14,2.3,0,0.005,0.004,0.057,0.099,0.008,8,0,8,8,,0,1,0,0,,,,,,,0,0,,0.043,0.011,0.026,0,14,1 slice,,,0,1
16005,"BEANS,BAKED,HOME PREPARED",65.17,155,5.54,5.15,2.51,21.63,5.5,,61,1.99,43,109,358,422,0.73,0.159,0.255,5.7,1.1,0.136,0.049,0.408,0.155,0.09,48,0,48,48,,0,0,0,0,,,,,,,0,0,,1.948,2.133,0.74,5,253,1 cup,,,0,1
16006,"BEANS,BKD,CND,PLN OR VEGETARIAN",72,94,4.75,0.37,1.75,21.14,4.1,7.96,34,1.19,27,74,224,343,2.28,0.145,0.109,5,0,0.096,0.039,0.428,0.216,0.084,12,0,12,12,31.5,0,108,5,0,0,65,0,511,16,0.15,0,0,0.8,0.071,0.095,0.121,0,254,1 cup,,,0,1
16007,"BEANS,BKD,CND,W/BF",71.33,121,6.38,3.45,1.94,16.91,,,45,1.6,25,81,320,475,1.2,0.3,0.6,9.6,1.8,0.052,0.045,0.94,0.183,0.09,43,0,43,43,,0,213,11,0,,,,,,,0,0,,1.677,1.385,0.205,22,266,1 cup,,,0,1
16008,"BEANS,BKD,CND,W/FRANKS",69.34,142,6.75,6.57,1.95,15.39,6.9,6.53,48,1.73,28,104,235,430,1.87,0.213,0.42,6.5,2.3,0.058,0.056,0.901,0.139,0.046,30,0,30,30,34.9,0.34,87,4,0,0,52,0,409,13,0.16,0,0,1,2.352,2.83,0.836,6,259,1 cup,,,0,1
16009,"BEANS,BKD,CND,W/PORK",71.46,106,5.19,1.55,1.81,19.99,5.5,,53,1.7,34,108,309,414,1.46,0.215,0.361,4.7,2,0.053,0.038,0.447,0.1,0.064,36,0,36,36,,0,0,0,0,,,,,,,0,0,,0.599,0.673,0.199,7,253,1 cup,,,0,1
16010,"BEANS,BKD,CND,W/PORK&SWT SAU",71.48,105,4.52,0.89,1.53,21.57,4.4,8.23,39,1.4,30,88,231,391,0.51,0.171,0.362,4.8,0,0.033,0.015,0.304,0.148,0.05,8,0,8,8,22.3,0,17,1,0,0,9,2,83,9,0.04,0,0,0.4,0.231,0.222,0.4,7,249,1 cup,,,0,1
16011,"BEANS,BKD,CND,W/PORK&TOMATO SAU",73.5,94,5.15,0.93,1.73,18.69,4,5.67,56,3.24,34,116,295,437,5.48,0.213,0.302,4.7,3,0.052,0.046,0.494,0.392,0.063,15,0,15,15,39.2,0,84,4,0,0,50,0,322,14,0.1,0,0,0.5,0.293,0.277,0.157,7,246,1 cup,,,0,1
16014,"BEANS,BLACK,MATURE SEEDS,RAW",11.02,341,21.6,1.42,3.6,62.36,15.5,2.12,123,5.02,171,352,1483,5,3.65,0.841,1.06,3.2,0,0.9,0.193,1.955,0.899,0.286,444,0,444,444,66.4,0,17,0,0,0,0,0,0,0,0.21,0,0,5.6,0.366,0.123,0.61,0,194,1 cup,12.1,1 tbsp,0,1
16015,"BEANS,BLACK,MATURE SEEDS,CKD,BLD,WO/SALT",65.74,132,8.86,0.54,1.15,23.71,8.7,,27,2.1,70,140,355,1,1.12,0.209,0.444,1.2,0,0.244,0.059,0.505,0.242,0.069,149,0,149,149,,0,6,0,0,,,,,,,0,0,,0.139,0.047,0.231,0,172,1 cup,,,0,1
16016,"BEANS,BLACK TURTLE,MATURE SEEDS,RAW",11,339,21.25,0.9,3.6,63.25,15.5,2.12,160,8.7,160,440,1500,9,2.2,1,1,3.2,0,0.9,0.193,1.955,0.899,0.286,444,0,444,444,,0,17,0,0,0,0,0,0,0,0.21,0,0,5.6,0.232,0.078,0.387,0,184,1 cup,,,0,1
16017,"BEANS,BLACK TURTLE,MATURE SEEDS,CKD,BLD,WO/ SALT",65.74,130,8.18,0.35,1.38,24.35,8.3,0.32,55,2.85,49,152,433,3,0.76,0.269,0.327,1.2,0,0.225,0.056,0.527,0.26,0.077,86,0,86,86,32.6,0,6,0,0,0,0,0,0,0,0.87,0,0,3.3,0.089,0.03,0.149,0,185,1 cup,,,0,1
16018,"BEANS,BLACK TURTLE,MATURE SEEDS,CND",75.64,91,6.03,0.29,1.49,16.55,6.9,0.23,35,1.9,35,108,308,384,0.54,0.192,0.233,1.3,2.7,0.14,0.12,0.62,0.184,0.055,61,0,61,61,23.2,0,4,0,0,0,0,0,0,0,0.62,0,0,2.3,0.075,0.025,0.125,0,240,1 cup,,,0,1
16019,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,RAW",12.39,335,23.03,1.23,3.31,60.05,24.7,,127,5,156,372,1332,6,3.63,0.794,0.92,12.7,0,0.747,0.213,1.455,0.748,0.309,604,0,604,604,,0,2,0,0,,,,,,,0,0,,0.316,0.106,0.527,0,195,1 cup,,,0,1
16020,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CKD,BLD,WO/SALT",64.65,136,9.34,0.46,1.09,24.46,10,,50,2.09,50,135,387,1,1.14,0.231,0.37,1.3,0,0.21,0.069,0.515,0.24,0.081,207,0,207,207,,0,0,0,0,,,,,,,0,0,,0.119,0.04,0.199,0,177,1 cup,,,0,1
16021,"BEANS,CRANBERRY (ROMAN),MATURE SEEDS,CND",77.56,83,5.54,0.28,1.5,15.12,6.3,,34,1.55,32,86,260,332,0.84,0.142,0.2,3.1,0.8,0.039,0.039,0.504,0.144,0.055,77,0,77,77,,0,0,0,0,,,,,,,0,0,,0.072,0.024,0.12,0,260,1 cup,,,0,1
16022,"BEANS,FRENCH,MATURE SEEDS,RAW",10.77,343,18.81,2.02,4.3,64.11,25.2,,186,3.4,188,304,1316,18,1.9,0.44,1.2,12.9,4.6,0.535,0.221,2.083,0.789,0.401,399,0,399,399,,0,8,0,0,,,,,,,0,0,,0.221,0.138,1.207,0,184,1 cup,,,0,1
16023,"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT",66.57,129,7.05,0.76,1.61,24.02,9.4,,63,1.08,56,102,370,6,0.64,0.115,0.382,1.2,1.2,0.13,0.062,0.546,0.222,0.105,75,0,75,75,,0,3,0,0,,,,,,,0,0,,0.083,0.052,0.453,0,177,1 cup,,,0,1
16024,"BEANS,GREAT NORTHERN,MATURE SEEDS,RAW",10.7,339,21.86,1.14,3.93,62.37,20.2,2.26,175,5.47,189,447,1387,14,2.31,0.837,1.423,12.9,5.3,0.653,0.237,1.955,1.098,0.447,482,0,482,482,,0,0,0,0,0,0,0,0,0,0.22,0,0,6,0.356,0.053,0.477,0,183,1 cup,,,0,1
16025,"BEANS,GREAT NORTHERN,MATURE SEEDS,CKD,BLD,WO/SALT",69,118,8.33,0.45,1.14,21.09,7,,68,2.13,50,165,391,2,0.88,0.247,0.518,4.1,1.3,0.158,0.059,0.681,0.266,0.117,102,0,102,102,,0,1,0,0,,,,,,,0,0,,0.14,0.021,0.187,0,177,1 cup,,,0,1
